__time,/uav/cv/swing_angle/world_frame/cartesian/header/stamp/nanosec,/uav/cv/swing_angle/world_frame/cartesian/header/stamp/sec,/uav/cv/swing_angle/world_frame/cartesian/vector/x,/uav/cv/swing_angle/world_frame/cartesian/vector/y,/uav/cv/swing_angle/world_frame/cartesian/vector/z,/uav/cv_comp/swing_angle/world_frame/cartesian/header/stamp/nanosec,/uav/cv_comp/swing_angle/world_frame/cartesian/header/stamp/sec,/uav/cv_comp/swing_angle/world_frame/cartesian/vector/x,/uav/cv_comp/swing_angle/world_frame/cartesian/vector/y,/uav/cv_comp/swing_angle/world_frame/cartesian/vector/z,/uav/truth/swing_angle/world_frame/cartesian/header/stamp/nanosec,/uav/truth/swing_angle/world_frame/cartesian/header/stamp/sec,/uav/truth/swing_angle/world_frame/cartesian/vector/x,/uav/truth/swing_angle/world_frame/cartesian/vector/y,/uav/truth/swing_angle/world_frame/cartesian/vector/z
1777288243.729992,,,,,,,,,,,615000000.000000000,252.000000000,4.935723563,-39.538408668,1.079871199
1777288243.730071,,,,,,729967274.000000000,1777288243.000000000,4.982226364,-39.640451178,1.000000000,,,,,
1777288243.733844,,,,,,733668919.000000000,1777288243.000000000,4.953217917,-39.443877055,1.000000000,,,,,
1777288243.735661,600000000.000000000,252.000000000,5.395835344,-40.467921301,1.000000000,,,,,,,,,,
1777288243.735750,,,,,,,,,,,620000000.000000000,252.000000000,4.894525441,-39.260116686,1.080104068
1777288243.740919,,,,,,740729712.000000000,1777288243.000000000,5.009872584,-39.035517926,1.000000000,,,,,
1777288243.740990,,,,,,,,,,,625000000.000000000,252.000000000,4.852009042,-38.972477598,1.080349292
1777288243.744275,,,,,,,,,,,630000000.000000000,252.000000000,4.808213899,-38.675551838,1.080606557
1777288243.744326,,,,,,744199660.000000000,1777288243.000000000,4.980906295,-38.837954103,1.000000000,,,,,
1777288243.750004,,,,,,,,,,,635000000.000000000,252.000000000,4.763177960,-38.369400877,1.080875535
1777288243.752121,,,,,,751921612.000000000,1777288243.000000000,4.913442611,-38.376742409,1.000000000,,,,,
1777288243.754626,,,,,,754511426.000000000,1777288243.000000000,4.890483007,-38.219657340,1.000000000,,,,,
1777288243.754649,,,,,,,,,,,640000000.000000000,252.000000000,4.716945279,-38.054090296,1.081155859
1777288243.759842,,,,,,759711734.000000000,1777288243.000000000,4.843041117,-37.894554692,1.000000000,,,,,
1777288243.759889,,,,,,,,,,,645000000.000000000,252.000000000,4.669558833,-37.729690005,1.081447119
1777288243.765291,,,,,,765159028.000000000,1777288243.000000000,4.791892833,-37.543445729,1.000000000,,,,,
1777288243.765328,,,,,,,,,,,650000000.000000000,252.000000000,4.621055337,-37.396274181,1.081748872
1777288243.770679,,,,,,,,,,,655000000.000000000,252.000000000,4.571470926,-37.053917381,1.082060704
1777288243.772102,640000000.000000000,252.000000000,5.042373623,-38.209872307,1.000000000,,,,,,,,,,
1777288243.773766,,,,,,773530268.000000000,1777288243.000000000,4.734975964,-36.729570260,1.000000000,,,,,
1777288243.775037,,,,,,774940924.000000000,1777288243.000000000,4.721063055,-36.633701595,1.000000000,,,,,
1777288243.775237,,,,,,,,,,,660000000.000000000,252.000000000,4.520842126,-36.702697443,1.082382175
1777288243.779486,,,,,,,,,,,665000000.000000000,252.000000000,4.469209507,-36.342697781,1.082712779
1777288243.779636,,,,,,779560865.000000000,1777288243.000000000,4.674466395,-36.312299554,1.000000000,,,,,
1777288243.786631,,,,,,786388948.000000000,1777288243.000000000,4.603378921,-35.821145153,1.000000000,,,,,
1777288243.786704,,,,,,,,,,,670000000.000000000,252.000000000,4.416612208,-35.974010067,1.083051935
1777288243.789605,,,,,,,,,,,675000000.000000000,252.000000000,4.363087830,-35.596724133,1.083399107
1777288243.792376,,,,,,792252389.000000000,1777288243.000000000,4.540708666,-35.387588482,1.000000000,,,,,
1777288243.794298,,,,,,,,,,,680000000.000000000,252.000000000,4.308677910,-35.210935976,1.083753707
1777288243.794362,,,,,,794221119.000000000,1777288243.000000000,4.519485359,-35.240698943,1.000000000,,,,,
1777288243.799640,,,,,,,,,,,685000000.000000000,252.000000000,4.253425263,-34.816745415,1.084115121
1777288243.799694,,,,,,799488333.000000000,1777288243.000000000,4.461417319,-34.838297901,1.000000000,,,,,
1777288243.804454,,,,,,,,,,,690000000.000000000,252.000000000,4.197370111,-34.414256896,1.084482715
1777288243.804504,,,,,,804364458.000000000,1777288243.000000000,4.406575273,-34.457778517,1.000000000,,,,,
1777288243.809145,,,,,,,,,,,695000000.000000000,252.000000000,4.140551106,-34.003573218,1.084855906
1777288243.809540,680000000.000000000,252.000000000,4.615397462,-35.351363945,1.000000000,,,,,,,,,,
1777288243.811929,,,,,,811810960.000000000,1777288243.000000000,4.313877301,-33.590919791,1.000000000,,,,,
1777288243.814584,,,,,,,,,,,700000000.000000000,252.000000000,4.083014484,-33.584799692,1.085234099
1777288243.814665,,,,,,814484002.000000000,1777288243.000000000,4.282601942,-33.373206476,1.000000000,,,,,
1777288243.819489,,,,,,,,,,,705000000.000000000,252.000000000,4.024801294,-33.158048680,1.085616643
1777288243.819541,,,,,,819395594.000000000,1777288243.000000000,4.224070773,-32.965318458,1.000000000,,,,,
1777288243.825128,,,,,,,,,,,710000000.000000000,252.000000000,3.965948999,-32.723440331,1.086002847
1777288243.825198,,,,,,825015173.000000000,1777288243.000000000,4.155730835,-32.488458503,1.000000000,,,,,
1777288243.829468,,,,,,,,,,,715000000.000000000,252.000000000,3.906491932,-32.281089824,1.086392114
1777288243.829524,,,,,,829418775.000000000,1777288243.000000000,4.101348051,-32.108604287,1.000000000,,,,,
1777288243.834368,,,,,,834026453.000000000,1777288243.000000000,4.043549008,-31.704449281,1.000000000,,,,,
1777288243.836151,,,,,,,,,,,720000000.000000000,252.000000000,3.846454227,-31.831115935,1.086783849
1777288243.841024,,,,,,840753425.000000000,1777288243.000000000,3.957283525,-31.100299864,1.000000000,,,,,
1777288243.841080,,,,,,,,,,,725000000.000000000,252.000000000,3.785861317,-31.373641454,1.087177434
1777288243.844026,,,,,,843811835.000000000,1777288243.000000000,3.917681675,-30.822753299,1.000000000,,,,,
1777288243.845307,,,,,,,,,,,730000000.000000000,252.000000000,3.724742544,-30.908793939,1.087572233
1777288243.850157,,,,,,,,,,,735000000.000000000,252.000000000,3.663123349,-30.436703904,1.087967623
1777288243.854054,,,,,,853664975.000000000,1777288243.000000000,3.786179294,-29.898961896,1.000000000,,,,,
1777288243.856436,,,,,,856209263.000000000,1777288243.000000000,3.751968969,-29.658495576,1.000000000,,,,,
1777288243.856490,,,,,,,,,,,740000000.000000000,252.000000000,3.601035803,-29.957508091,1.088362955
1777288243.861252,720000000.000000000,252.000000000,4.132720648,-31.915805869,1.000000000,,,,,,,,,,
1777288243.861293,,,,,,,,,,,745000000.000000000,252.000000000,3.538512680,-29.471345886,1.088757580
1777288243.861526,,,,,,861218460.000000000,1777288243.000000000,3.728422668,-29.324636309,1.000000000,,,,,
1777288243.864435,,,,,,864310202.000000000,1777288243.000000000,3.685917547,-29.025156547,1.000000000,,,,,
1777288243.864476,,,,,,,,,,,750000000.000000000,252.000000000,3.475590295,-28.978363746,1.089150830
1777288243.869533,,,,,,,,,,,755000000.000000000,252.000000000,3.412300757,-28.478708213,1.089542088
1777288243.870997,,,,,,870807130.000000000,1777288243.000000000,3.595020526,-28.383610485,1.000000000,,,,,
1777288243.873626,,,,,,873530978.000000000,1777288243.000000000,3.556639875,-28.112537887,1.000000000,,,,,
1777288243.874120,,,,,,,,,,,760000000.000000000,252.000000000,3.348668873,-27.972524475,1.089930763
1777288243.880328,,,,,,,,,,,765000000.000000000,252.000000000,3.284716588,-27.459963867,1.090316246
1777288243.880410,,,,,,880215831.000000000,1777288243.000000000,3.460824218,-27.434743871,1.000000000,,,,,
1777288243.885867,,,,,,,,,,,770000000.000000000,252.000000000,3.220469884,-26.941181164,1.090697944
