__time,/uav/cv/swing_angle/world_frame/cartesian/header/stamp/nanosec,/uav/cv/swing_angle/world_frame/cartesian/header/stamp/sec,/uav/cv/swing_angle/world_frame/cartesian/vector/x,/uav/cv/swing_angle/world_frame/cartesian/vector/y,/uav/cv/swing_angle/world_frame/cartesian/vector/z,/uav/cv_comp/swing_angle/world_frame/cartesian/header/stamp/nanosec,/uav/cv_comp/swing_angle/world_frame/cartesian/header/stamp/sec,/uav/cv_comp/swing_angle/world_frame/cartesian/vector/x,/uav/cv_comp/swing_angle/world_frame/cartesian/vector/y,/uav/cv_comp/swing_angle/world_frame/cartesian/vector/z,/uav/truth/swing_angle/world_frame/cartesian/header/stamp/nanosec,/uav/truth/swing_angle/world_frame/cartesian/header/stamp/sec,/uav/truth/swing_angle/world_frame/cartesian/vector/x,/uav/truth/swing_angle/world_frame/cartesian/vector/y,/uav/truth/swing_angle/world_frame/cartesian/vector/z
1777288360.742785,,,,,,742692675.000000000,1777288360.000000000,-5.492227120,40.024005067,1.000000000,,,,,
1777288360.749158,,,,,,748863321.000000000,1777288360.000000000,-5.539450792,40.334830830,1.000000000,,,,,
1777288360.749224,,,,,,,,,,,45000000.000000000,369.000000000,-5.763660249,40.134869607,1.084812547
1777288360.755388,,,,,,755089351.000000000,1777288360.000000000,-5.585163362,40.635162227,1.000000000,,,,,
1777288360.756200,,,,,,,,,,,50000000.000000000,369.000000000,-5.808910878,40.397577961,1.084512079
1777288360.758563,,,,,,,,,,,55000000.000000000,369.000000000,-5.852744099,40.651558781,1.084212981
1777288360.761455,,,,,,761304551.000000000,1777288360.000000000,-5.628844921,40.921654348,1.000000000,,,,,
1777288360.763784,,,,,,,,,,,60000000.000000000,369.000000000,-5.895117044,40.896739977,1.083915541
1777288360.764274,,,,,,764076869.000000000,1777288360.000000000,-5.641471259,41.087948665,1.000000000,,,,,
1777288360.765192,40000000.000000000,369.000000000,-5.472118519,40.102611748,1.000000000,,,,,,,,,,
1777288360.770170,,,,,,,,,,,65000000.000000000,369.000000000,-5.935986534,41.133052153,1.083620062
1777288360.770272,,,,,,770056886.000000000,1777288360.000000000,-5.680849244,41.345431219,1.000000000,,,,,
1777288360.774214,,,,,,774024517.000000000,1777288360.000000000,-5.706182039,41.510745537,1.000000000,,,,,
1777288360.774266,,,,,,,,,,,70000000.000000000,369.000000000,-5.975307078,41.360426441,1.083326858
1777288360.777843,,,,,,,,,,,75000000.000000000,369.000000000,-6.013036532,41.578804185,1.083036187
1777288360.780991,,,,,,780730974.000000000,1777288360.000000000,-5.746696212,41.774320331,1.000000000,,,,,
1777288360.783802,,,,,,,,,,,80000000.000000000,369.000000000,-6.049128904,41.788126903,1.082748312
1777288360.783844,,,,,,783757621.000000000,1777288360.000000000,-5.764509792,41.890024411,1.000000000,,,,,
1777288360.788344,,,,,,,,,,,85000000.000000000,369.000000000,-6.083540845,41.988332969,1.082463553
1777288360.788415,,,,,,788226909.000000000,1777288360.000000000,-5.789781359,42.053782723,1.000000000,,,,,
1777288360.792709,,,,,,,,,,,90000000.000000000,369.000000000,-6.116233019,42.179361810,1.082182250
1777288360.792873,,,,,,792783161.000000000,1777288360.000000000,-5.814459757,42.213320165,1.000000000,,,,,
1777288360.798298,,,,,,,,,,,95000000.000000000,369.000000000,-6.147171590,42.361154105,1.081904747
1777288360.799767,,,,,,799631725.000000000,1777288360.000000000,-5.849092199,42.436318460,1.000000000,,,,,
1777288360.802682,,,,,,802415555.000000000,1777288360.000000000,-5.862761584,42.524177142,1.000000000,,,,,
1777288360.804425,80000000.000000000,369.000000000,-5.803639034,42.136367128,1.000000000,,,,,,,,,,
1777288360.804498,,,,,,,,,,,100000000.000000000,369.000000000,-6.176318681,42.533653080,1.081631383
1777288360.808394,,,,,,,,,,,105000000.000000000,369.000000000,-6.203633558,42.696804505,1.081362508
1777288360.808451,,,,,,808317544.000000000,1777288360.000000000,-5.905544777,42.795356846,1.000000000,,,,,
1777288360.812376,,,,,,812208581.000000000,1777288360.000000000,-5.922637999,42.904458885,1.000000000,,,,,
1777288360.813264,,,,,,,,,,,110000000.000000000,369.000000000,-6.229081808,42.850558653,1.081098454
1777288360.819272,,,,,,,,,,,115000000.000000000,369.000000000,-6.252638933,42.994868937,1.080839526
1777288360.821368,,,,,,821165812.000000000,1777288360.000000000,-5.957679365,43.126358744,1.000000000,,,,,
1777288360.823339,,,,,,,,,,,120000000.000000000,369.000000000,-6.274287740,43.129686404,1.080586049
1777288360.823383,,,,,,823294065.000000000,1777288360.000000000,-5.965759651,43.177421883,1.000000000,,,,,
1777288360.828230,,,,,,828102172.000000000,1777288360.000000000,-5.982756726,43.284294863,1.000000000,,,,,
1777288360.828273,,,,,,,,,,,125000000.000000000,369.000000000,-6.294009142,43.254960213,1.080338400
1777288360.833798,,,,,,,,,,,130000000.000000000,369.000000000,-6.311775452,43.370644307,1.080096961
1777288360.834084,,,,,,833950099.000000000,1777288360.000000000,-6.001554732,43.401693908,1.000000000,,,,,
1777288360.839109,,,,,,,,,,,135000000.000000000,369.000000000,-6.327547590,43.476695690,1.079862104
1777288360.840832,120000000.000000000,369.000000000,-6.259655968,43.478487407,1.000000000,,,,,,,,,,
1777288360.841227,,,,,,841055388.000000000,1777288360.000000000,-6.150745443,43.717280921,1.000000000,,,,,
1777288360.842336,,,,,,842222830.000000000,1777288360.000000000,-6.153994156,43.737192506,1.000000000,,,,,
1777288360.843436,,,,,,,,,,,140000000.000000000,369.000000000,-6.341281522,43.573076883,1.079634162
1777288360.848724,,,,,,,,,,,145000000.000000000,369.000000000,-6.352936924,43.659751972,1.079413469
1777288360.848801,,,,,,848580368.000000000,1777288360.000000000,-6.169413525,43.830558386,1.000000000,,,,,
1777288360.854613,,,,,,854335911.000000000,1777288360.000000000,-6.181505370,43.902703236,1.000000000,,,,,
1777288360.854691,,,,,,,,,,,150000000.000000000,369.000000000,-6.362493957,43.736685795,1.079200367
1777288360.858772,,,,,,,,,,,155000000.000000000,369.000000000,-6.369952303,43.803840538,1.078995224
1777288360.860373,,,,,,860271494.000000000,1777288360.000000000,-6.191974561,43.963882520,1.000000000,,,,,
1777288360.864017,,,,,,,,,,,160000000.000000000,369.000000000,-6.375320939,43.861179508,1.078798409
1777288360.864108,,,,,,863940864.000000000,1777288360.000000000,-6.197686690,43.996641258,1.000000000,,,,,
1777288360.869237,,,,,,868965488.000000000,1777288360.000000000,-6.204088311,44.032000275,1.000000000,,,,,
1777288360.869336,,,,,,,,,,,165000000.000000000,369.000000000,-6.378601303,43.908667551,1.078610305
1777288360.873433,,,,,,,,,,,170000000.000000000,369.000000000,-6.379770875,43.946275376,1.078431291
1777288360.873667,,,,,,873531869.000000000,1777288360.000000000,-6.208721570,44.056276112,1.000000000,,,,,
1777288360.878274,,,,,,,,,,,175000000.000000000,369.000000000,-6.378794772,43.973981168,1.078261689
1777288360.880790,,,,,,880662435.000000000,1777288360.000000000,-6.213050301,44.074968881,1.000000000,,,,,
1777288360.882863,160000000.000000000,369.000000000,-6.337277281,44.120373664,1.000000000,,,,,,,,,,
1777288360.883681,,,,,,,,,,,180000000.000000000,369.000000000,-6.375643731,43.991763162,1.078101817
1777288360.883984,,,,,,883903968.000000000,1777288360.000000000,-6.269000643,44.118651571,1.000000000,,,,,
1777288360.888793,,,,,,,,,,,185000000.000000000,369.000000000,-6.370308487,43.999597672,1.077952025
1777288360.889116,,,,,,889009576.000000000,1777288360.000000000,-6.269713564,44.115934290,1.000000000,,,,,
1777288360.892803,,,,,,,,,,,190000000.000000000,369.000000000,-6.362807030,43.997464337,1.077812653
1777288360.892875,,,,,,892798320.000000000,1777288360.000000000,-6.269422019,44.108467941,1.000000000,,,,,
1777288360.898469,,,,,,,,,,,195000000.000000000,369.000000000,-6.353169592,43.985342566,1.077684045
1777288360.902069,,,,,,901700166.000000000,1777288360.000000000,-6.264109306,44.060769186,1.000000000,,,,,
1777288360.904489,,,,,,904283097.000000000,1777288360.000000000,-6.262178476,44.044389737,1.000000000,,,,,
1777288360.904556,,,,,,,,,,,200000000.000000000,369.000000000,-6.341423305,43.963214815,1.077566524
1777288360.908315,,,,,,,,,,,205000000.000000000,369.000000000,-6.327577240,43.931066781,1.077460407
1777288360.908374,,,,,,908226623.000000000,1777288360.000000000,-6.258322836,44.013455558,1.000000000,,,,,
1777288360.912795,,,,,,,,,,,210000000.000000000,369.000000000,-6.311616578,43.888891316,1.077365976
1777288360.912973,,,,,,912899004.000000000,1777288360.000000000,-6.252474040,43.968478136,1.000000000,,,,,
1777288360.918539,,,,,,,,,,,215000000.000000000,369.000000000,-6.293522234,43.836681361,1.077283515
1777288360.922282,,,,,,921959419.000000000,1777288360.000000000,-6.236323514,43.849902446,1.000000000,,,,,
1777288360.923533,200000000.000000000,369.000000000,-6.324958677,44.312483937,1.000000000,,,,,,,,,,
1777288360.924938,,,,,,924718552.000000000,1777288360.000000000,-6.252165061,43.891276289,1.000000000,,,,,
1777288360.924990,,,,,,,,,,,220000000.000000000,369.000000000,-6.273293650,43.774430973,1.077213306
1777288360.927777,,,,,,,,,,,225000000.000000000,369.000000000,-6.250957362,43.702131701,1.077155649
1777288360.927865,,,,,,927782260.000000000,1777288360.000000000,-6.245671128,43.844428800,1.000000000,,,,,
1777288360.933781,,,,,,933549365.000000000,1777288360.000000000,-6.231487920,43.743518988,1.000000000,,,,,
1777288360.933884,,,,,,,,,,,230000000.000000000,369.000000000,-6.226560065,43.619775906,1.077110841
1777288360.938688,,,,,,,,,,,235000000.000000000,369.000000000,-6.200148629,43.527360222,1.077079149
1777288360.941296,,,,,,941143525.000000000,1777288360.000000000,-6.209409200,43.588598662,1.000000000,,,,,
1777288360.942215,,,,,,942052279.000000000,1777288360.000000000,-6.206718908,43.569745311,1.000000000,,,,,
1777288360.943449,,,,,,,,,,,240000000.000000000,369.000000000,-6.171754889,43.424888499,1.077060786
1777288360.950932,,,,,,950662776.000000000,1777288360.000000000,-6.176897865,43.362777757,1.000000000,,,,,
1777288360.951000,,,,,,,,,,,245000000.000000000,369.000000000,-6.141389943,43.312368775,1.077055937
1777288360.953063,,,,,,952884194.000000000,1777288360.000000000,-6.168916758,43.307504585,1.000000000,,,,,
1777288360.956196,,,,,,,,,,,250000000.000000000,369.000000000,-6.109056154,43.189813658,1.077064758
1777288360.961027,,,,,,,,,,,255000000.000000000,369.000000000,-6.074762684,43.057232704,1.077087430
1777288360.962902,,,,,,962670248.000000000,1777288360.000000000,-6.128181384,43.027411395,1.000000000,,,,,
1777288360.962940,,,,,,962840098.000000000,1777288360.000000000,-6.127472691,43.022539043,1.000000000,,,,,
1777288360.963866,,,,,,,,,,,260000000.000000000,369.000000000,-6.038541334,42.914634085,1.077124159
1777288360.968432,240000000.000000000,369.000000000,-5.937062924,43.779996196,1.000000000,,,,,,,,,,
1777288360.968673,,,,,,968524307.000000000,1777288360.000000000,-5.992209063,42.920754255,1.000000000,,,,,
1777288360.968700,,,,,,,,,,,265000000.000000000,369.000000000,-6.000442258,42.762028123,1.077175113
1777288360.972580,,,,,,972362555.000000000,1777288360.000000000,-5.974003089,42.796797117,1.000000000,,,,,
1777288360.973289,,,,,,,,,,,270000000.000000000,369.000000000,-5.960516530,42.599430325,1.077240412
1777288360.977812,,,,,,,,,,,275000000.000000000,369.000000000,-5.918811043,42.426861397,1.077320137
1777288360.980510,,,,,,980348604.000000000,1777288360.000000000,-5.932459962,42.514531286,1.000000000,,,,,
1777288360.983982,,,,,,983736373.000000000,1777288360.000000000,-5.914187189,42.390428827,1.000000000,,,,,
1777288360.984073,,,,,,,,,,,280000000.000000000,369.000000000,-5.875362763,42.244347476,1.077414318
1777288360.988900,,,,,,988720621.000000000,1777288360.000000000,-5.885901941,42.198415576,1.000000000,,,,,
1777288360.988951,,,,,,,,,,,285000000.000000000,369.000000000,-5.830203012,42.051917070,1.077522968
1777288360.993696,,,,,,993515614.000000000,1777288360.000000000,-5.857388140,42.004973329,1.000000000,,,,,
1777288360.993745,,,,,,,,,,,290000000.000000000,369.000000000,-5.783366482,41.849599695,1.077646095
1777288360.999346,,,,,,,,,,,295000000.000000000,369.000000000,-5.734897191,41.637420836,1.077783747
1777288361.000245,,,,,,108175.000000000,1777288361.000000000,-5.815732588,41.722563317,1.000000000,,,,,
1777288361.002723,,,,,,2520995.000000000,1777288361.000000000,-5.800161870,41.617012269,1.000000000,,,,,
1777288361.004871,,,,,,,,,,,300000000.000000000,369.000000000,-5.684841562,41.415411389,1.077935926
1777288361.005252,280000000.000000000,369.000000000,-5.672280865,42.621133927,1.000000000,,,,,,,,,,
1777288361.008894,,,,,,,,,,,305000000.000000000,369.000000000,-5.633247470,41.183607148,1.078102578
1777288361.009038,,,,,,8893451.000000000,1777288361.000000000,-5.653858638,41.374702185,1.000000000,,,,,
1777288361.012535,,,,,,12235122.000000000,1777288361.000000000,-5.630423261,41.216352201,1.000000000,,,,,
1777288361.013533,,,,,,,,,,,310000000.000000000,369.000000000,-5.580163583,40.942050166,1.078283571
1777288361.018855,,,,,,,,,,,315000000.000000000,369.000000000,-5.525637590,40.690783563,1.078478751
1777288361.021555,,,,,,21268646.000000000,1777288361.000000000,-5.562600662,40.757609392,1.000000000,,,,,
1777288361.023397,,,,,,23224915.000000000,1777288361.000000000,-5.547707332,40.656839091,1.000000000,,,,,
1777288361.023459,,,,,,,,,,,320000000.000000000,369.000000000,-5.469713156,40.429855095,1.078687918
1777288361.028379,,,,,,28182744.000000000,1777288361.000000000,-5.508632585,40.392292708,1.000000000,,,,,
1777288361.028481,,,,,,,,,,,325000000.000000000,369.000000000,-5.412433439,40.159313641,1.078910856
1777288361.034204,,,,,,34060307.000000000,1777288361.000000000,-5.460440725,40.065830724,1.000000000,,,,,
1777288361.034239,,,,,,,,,,,330000000.000000000,369.000000000,-5.353844150,39.879209796,1.079147351
1777288361.039670,,,,,,,,,,,335000000.000000000,369.000000000,-5.293987411,39.589592969,1.079397210
1777288361.042300,,,,,,41959232.000000000,1777288361.000000000,-5.392345682,39.604022942,1.000000000,,,,,
1777288361.042434,,,,,,42342876.000000000,1777288361.000000000,-5.389030637,39.581539430,1.000000000,,,,,
1777288361.043378,320000000.000000000,369.000000000,-5.301336338,40.791771354,1.000000000,,,,,,,,,,
1777288361.044079,,,,,,,,,,,340000000.000000000,369.000000000,-5.232910858,39.290520072,1.079660163
1777288361.049330,,,,,,,,,,,345000000.000000000,369.000000000,-5.170663489,38.982053308,1.079935868
1777288361.049498,,,,,,49230414.000000000,1777288361.000000000,-5.222678013,39.175757508,1.000000000,,,,,
1777288361.053014,,,,,,52709083.000000000,1777288361.000000000,-5.190670303,38.958699559,1.000000000,,,,,
1777288361.054490,,,,,,,,,,,350000000.000000000,369.000000000,-5.107295532,38.664262192,1.080223896
1777288361.057626,,,,,,57422160.000000000,1777288361.000000000,-5.146164485,38.656523564,1.000000000,,,,,
1777288361.058535,,,,,,,,,,,355000000.000000000,369.000000000,-5.042854840,38.337216218,1.080523830
1777288361.062239,,,,,,62114078.000000000,1777288361.000000000,-5.100742048,38.347726749,1.000000000,,,,,
1777288361.063005,,,,,,,,,,,360000000.000000000,369.000000000,-4.977393525,38.000989928,1.080835214
1777288361.069660,,,,,,69388124.000000000,1777288361.000000000,-5.027645403,37.849885477,1.000000000,,,,,
1777288361.069725,,,,,,,,,,,365000000.000000000,369.000000000,-4.910965382,37.655661026,1.081157556
1777288361.073823,,,,,,73636265.000000000,1777288361.000000000,-4.984060409,37.552680712,1.000000000,,,,,
1777288361.073884,,,,,,,,,,,370000000.000000000,369.000000000,-4.843622917,37.301308741,1.081490345
1777288361.078629,,,,,,,,,,,375000000.000000000,369.000000000,-4.775410856,36.938011195,1.081833129
1777288361.081630,,,,,,81373034.000000000,1777288361.000000000,-4.901738257,36.990077393,1.000000000,,,,,
1777288361.083187,360000000.000000000,369.000000000,-4.846321992,38.302693269,1.000000000,,,,,,,,,,
1777288361.084432,,,,,,,,,,,380000000.000000000,369.000000000,-4.706369251,36.565855791,1.082185356
1777288361.084506,,,,,,84327155.000000000,1777288361.000000000,-4.762520296,36.715446245,1.000000000,,,,,
1777288361.090606,,,,,,,,,,,385000000.000000000,369.000000000,-4.636537172,36.184935475,1.082546418
1777288361.090694,,,,,,90463596.000000000,1777288361.000000000,-4.694408611,36.249540545,1.000000000,,,,,
1777288361.093226,,,,,,93113062.000000000,1777288361.000000000,-4.664671615,36.045942125,1.000000000,,,,,
1777288361.093277,,,,,,,,,,,390000000.000000000,369.000000000,-4.565957665,35.795348844,1.082915658
1777288361.098371,,,,,,,,,,,395000000.000000000,369.000000000,-4.494674808,35.397193527,1.083292473
1777288361.101518,,,,,,101191525.000000000,1777288361.000000000,-4.570991484,35.402517622,1.000000000,,,,,
1777288361.103716,,,,,,103546997.000000000,1777288361.000000000,-4.543423711,35.213011910,1.000000000,,,,,
1777288361.103781,,,,,,,,,,,400000000.000000000,369.000000000,-4.422734233,34.990572464,1.083676216
1777288361.108587,,,,,,108399678.000000000,1777288361.000000000,-4.485557723,34.814561142,1.000000000,,,,,
1777288361.108635,,,,,,,,,,,405000000.000000000,369.000000000,-4.350181653,34.575590176,1.084066230
1777288361.113098,,,,,,,,,,,410000000.000000000,369.000000000,-4.277064680,34.152356807,1.084461827
1777288361.113155,,,,,,113028025.000000000,1777288361.000000000,-4.429400268,34.427287417,1.000000000,,,,,
1777288361.118187,,,,,,,,,,,415000000.000000000,369.000000000,-4.203417771,33.720982355,1.084862385
1777288361.121394,400000000.000000000,369.000000000,-4.359094243,35.373472095,1.000000000,,,,,,,,,,
1777288361.122548,,,,,,122194300.000000000,1777288361.000000000,-4.189039565,33.340704928,1.000000000,,,,,
1777288361.122911,,,,,,122766889.000000000,1777288361.000000000,-4.181831302,33.290895057,1.000000000,,,,,
1777288361.124774,,,,,,,,,,,420000000.000000000,369.000000000,-4.129274916,33.281582390,1.085267245
1777288361.127989,,,,,,,,,,,425000000.000000000,369.000000000,-4.054668574,32.834278579,1.085675714
1777288361.128027,,,,,,127927230.000000000,1777288361.000000000,-4.115739171,32.833280297,1.000000000,,,,,
1777288361.133894,,,,,,,,,,,430000000.000000000,369.000000000,-3.979634410,32.379193836,1.086087116
1777288361.133962,,,,,,133853205.000000000,1777288361.000000000,-4.038372336,32.296415748,1.000000000,,,,,
1777288361.138490,,,,,,138279571.000000000,1777288361.000000000,-3.979773904,31.889157809,1.000000000,,,,,
1777288361.138540,,,,,,,,,,,435000000.000000000,369.000000000,-3.904214159,31.916451310,1.086500812
1777288361.142323,,,,,,142217808.000000000,1777288361.000000000,-3.927004078,31.521908445,1.000000000,,,,,
1777288361.142931,,,,,,,,,,,440000000.000000000,369.000000000,-3.828449086,31.446180728,1.086916113
1777288361.148958,,,,,,,,,,,445000000.000000000,369.000000000,-3.752374846,30.968518131,1.087332300
1777288361.149679,,,,,,149405622.000000000,1777288361.000000000,-3.828638272,30.835464333,1.000000000,,,,,
1777288361.156244,,,,,,156060431.000000000,1777288361.000000000,-3.735828555,30.186332304,1.000000000,,,,,
1777288361.156327,,,,,,,,,,,450000000.000000000,369.000000000,-3.676023395,30.483600379,1.087748684
1777288361.158512,,,,,,,,,,,455000000.000000000,369.000000000,-3.599416281,29.991570282,1.088164581
1777288361.161105,,,,,,160915846.000000000,1777288361.000000000,-3.667229047,29.705601045,1.000000000,,,,,
1777288361.163279,440000000.000000000,369.000000000,-3.590826484,31.719643032,1.000000000,,,,,,,,,,
1777288361.163348,,,,,,,,,,,460000000.000000000,369.000000000,-3.522579961,29.492575626,1.088579302
1777288361.163621,,,,,,163519145.000000000,1777288361.000000000,-3.486523977,29.459384064,1.000000000,,,,,
1777288361.169048,,,,,,,,,,,465000000.000000000,369.000000000,-3.445544368,28.986767046,1.088992156
1777288361.169123,,,,,,168852622.000000000,1777288361.000000000,-3.409458943,28.918805713,1.000000000,,,,,
1777288361.174304,,,,,,174135514.000000000,1777288361.000000000,-3.332146793,28.375249367,1.000000000,,,,,
1777288361.174337,,,,,,,,,,,470000000.000000000,369.000000000,-3.368334499,28.474300928,1.089402448
1777288361.178075,,,,,,,,,,,475000000.000000000,369.000000000,-3.290975745,27.955329675,1.089809541
1777288361.181763,,,,,,181581976.000000000,1777288361.000000000,-3.221306050,27.593255431,1.000000000,,,,,
1777288361.183896,,,,,,183772817.000000000,1777288361.000000000,-3.188538267,27.361846415,1.000000000,,,,,
1777288361.184227,,,,,,,,,,,480000000.000000000,369.000000000,-3.213498359,27.430011316,1.090212780
1777288361.189715,,,,,,,,,,,485000000.000000000,369.000000000,-3.135929297,26.898507041,1.090611527
1777288361.189797,,,,,,189551624.000000000,1777288361.000000000,-3.101007683,26.742238032,1.000000000,,,,,
1777288361.193134,,,,,,,,,,,490000000.000000000,369.000000000,-3.058299945,26.360976998,1.091005174
1777288361.193218,,,,,,193002812.000000000,1777288361.000000000,-3.048354168,26.368983411,1.000000000,,,,,
1777288361.198053,,,,,,,,,,,495000000.000000000,369.000000000,-2.980639387,25.817586032,1.091393136
1777288361.200815,,,,,,200636797.000000000,1777288361.000000000,-2.930078367,25.527823298,1.000000000,,,,,
1777288361.202697,,,,,,202483780.000000000,1777288361.000000000,-2.901361164,25.323429280,1.000000000,,,,,
1777288361.204342,,,,,,,,,,,500000000.000000000,369.000000000,-2.902966710,25.268501774,1.091774856
1777288361.208232,480000000.000000000,369.000000000,-3.051403804,27.764814618,1.000000000,,,,,,,,,,
1777288361.208552,,,,,,,,,,,505000000.000000000,369.000000000,-2.825297424,24.713893446,1.092149802
1777288361.209015,,,,,,208918333.000000000,1777288361.000000000,-2.735656859,24.692136706,1.000000000,,,,,
1777288361.212908,,,,,,,,,,,510000000.000000000,369.000000000,-2.747647179,24.153932471,1.092517462
1777288361.213035,,,,,,212959273.000000000,1777288361.000000000,-2.671566866,24.234305073,1.000000000,,,,,
1777288361.218950,,,,,,,,,,,515000000.000000000,369.000000000,-2.670033313,23.588796154,1.092877334
1777288361.221344,,,,,,221161891.000000000,1777288361.000000000,-2.539669985,23.288546206,1.000000000,,,,,
1777288361.223240,,,,,,223039491.000000000,1777288361.000000000,-2.509388920,23.071231569,1.000000000,,,,,
1777288361.223282,,,,,,,,,,,520000000.000000000,369.000000000,-2.592476039,23.018656451,1.093228989
1777288361.229388,,,,,,,,,,,525000000.000000000,369.000000000,-2.514994941,22.443684331,1.093572034
1777288361.229496,,,,,,229112172.000000000,1777288361.000000000,-2.410533318,22.359815689,1.000000000,,,,,
1777288361.234766,,,,,,,,,,,530000000.000000000,369.000000000,-2.437601144,21.864047755,1.093906128
1777288361.235260,,,,,,235122526.000000000,1777288361.000000000,-2.311837276,21.647581967,1.000000000,,,,,
1777288361.239994,,,,,,239584369.000000000,1777288361.000000000,-2.238113942,21.114517374,1.000000000,,,,,
1777288361.240094,,,,,,,,,,,535000000.000000000,369.000000000,-2.360305372,21.279927716,1.094230894
1777288361.243126,,,,,,242925911.000000000,1777288361.000000000,-2.182654832,20.712932314,1.000000000,,,,,
1777288361.243743,520000000.000000000,369.000000000,-2.500465126,23.354103547,1.000000000,,,,,,,,,,
1777288361.244875,,,,,,,,,,,540000000.000000000,369.000000000,-2.283118711,20.691503785,1.094546010
1777288361.248857,,,,,,,,,,,545000000.000000000,369.000000000,-2.206053500,20.098948014,1.094851226
1777288361.248996,,,,,,248855161.000000000,1777288361.000000000,-2.077826961,20.088240442,1.000000000,,,,,
1777288361.254159,,,,,,253918700.000000000,1777288361.000000000,-1.992603372,19.468468689,1.000000000,,,,,
1777288361.254217,,,,,,,,,,,550000000.000000000,369.000000000,-2.129124345,19.502433989,1.095146312
1777288361.257934,,,,,,,,,,,555000000.000000000,369.000000000,-2.052346544,18.902143858,1.095431037
1777288361.260403,,,,,,260305242.000000000,1777288361.000000000,-1.884337347,18.678915075,1.000000000,,,,,
1777288361.262778,,,,,,,,,,,560000000.000000000,369.000000000,-1.975731236,18.298249767,1.095705247
1777288361.262810,,,,,,262741677.000000000,1777288361.000000000,-1.842926844,18.376611828,1.000000000,,,,,
1777288361.269478,,,,,,269186720.000000000,1777288361.000000000,-1.732651218,17.569444603,1.000000000,,,,,
1777288361.269567,,,,,,,,,,,565000000.000000000,369.000000000,-1.899280456,17.690916401,1.095968856
1777288361.273624,,,,,,,,,,,570000000.000000000,369.000000000,-1.822986976,17.080305197,1.096221813
1777288361.273851,,,,,,273693819.000000000,1777288361.000000000,-1.655196198,17.001494743,1.000000000,,,,,
1777288361.279383,,,,,,,,,,,575000000.000000000,369.000000000,-1.746848754,16.466592623,1.096464027
1777288361.282481,,,,,,282177496.000000000,1777288361.000000000,-1.508312216,15.920615823,1.000000000,,,,,
1777288361.283475,,,,,,,,,,,580000000.000000000,369.000000000,-1.670867841,15.849936414,1.096695513
1777288361.283539,,,,,,283457650.000000000,1777288361.000000000,-1.486125722,15.757264967,1.000000000,,,,,
1777288361.286936,560000000.000000000,369.000000000,-1.743896169,18.724614796,1.000000000,,,,,,,,,,
1777288361.289574,,,,,,289313934.000000000,1777288361.000000000,-1.348588136,15.171150809,1.000000000,,,,,
1777288361.289636,,,,,,,,,,,585000000.000000000,369.000000000,-1.595050772,15.230490442,1.096916315
1777288361.293233,,,,,,293115592.000000000,1777288361.000000000,-1.282207033,14.680751598,1.000000000,,,,,
1777288361.293267,,,,,,,,,,,590000000.000000000,369.000000000,-1.519404500,14.608403611,1.097126509
1777288361.297840,,,,,,,,,,,595000000.000000000,369.000000000,-1.443937182,13.983851758,1.097326087
1777288361.301170,,,,,,300901253.000000000,1777288361.000000000,-1.145615139,13.668124398,1.000000000,,,,,
1777288361.303502,,,,,,303347145.000000000,1777288361.000000000,-1.102648670,13.349245161,1.000000000,,,,,
1777288361.303600,,,,,,,,,,,600000000.000000000,369.000000000,-1.368655509,13.356999451,1.097515121
1777288361.308341,,,,,,308152547.000000000,1777288361.000000000,-1.018022433,12.719904966,1.000000000,,,,,
1777288361.308396,,,,,,,,,,,605000000.000000000,369.000000000,-1.293560729,12.727996638,1.097693744
1777288361.313236,,,,,,,,,,,610000000.000000000,369.000000000,-1.218649145,12.096979432,1.097862139
1777288361.313289,,,,,,313169888.000000000,1777288361.000000000,-0.929450265,12.059886353,1.000000000,,,,,
1777288361.318642,,,,,,,,,,,615000000.000000000,369.000000000,-1.143926488,11.464099289,1.098020439
1777288361.325511,,,,,,325237814.000000000,1777288361.000000000,-0.681860758,10.085882950,1.000000000,,,,,
1777288361.325896,600000000.000000000,369.000000000,-1.198893155,13.765160720,1.000000000,,,,,,,,,,
1777288361.326599,,,,,,326468796.000000000,1777288361.000000000,-0.660010837,9.922162230,1.000000000,,,,,
1777288361.326687,,,,,,,,,,,620000000.000000000,369.000000000,-1.069397822,10.829495676,1.098168827
1777288361.328342,,,,,,,,,,,625000000.000000000,369.000000000,-0.995064153,10.193310132,1.098307475
1777288361.328372,,,,,,328307413.000000000,1777288361.000000000,-0.627361984,9.677338733,1.000000000,,,,,
1777288361.333997,,,,,,,,,,,630000000.000000000,369.000000000,-0.920917366,9.555676625,1.098436601
1777288361.334093,,,,,,333738083.000000000,1777288361.000000000,-0.530819623,8.951789530,1.000000000,,,,,
1777288361.338101,,,,,,337959994.000000000,1777288361.000000000,-0.455721208,8.386409524,1.000000000,,,,,
1777288361.338132,,,,,,,,,,,635000000.000000000,369.000000000,-0.846950470,8.916757447,1.098556341
1777288361.342116,,,,,,342027013.000000000,1777288361.000000000,-0.383349025,7.840645060,1.000000000,,,,,
1777288361.342620,,,,,,,,,,,640000000.000000000,369.000000000,-0.773155880,8.276693921,1.098666908
1777288361.349150,,,,,,,,,,,645000000.000000000,369.000000000,-0.699526452,7.635608469,1.098768544
1777288361.349222,,,,,,348995534.000000000,1777288361.000000000,-0.259276261,6.902538947,1.000000000,,,,,
