__time,/uav/cv/swing_angle/world_frame/cartesian/header/stamp/nanosec,/uav/cv/swing_angle/world_frame/cartesian/header/stamp/sec,/uav/cv/swing_angle/world_frame/cartesian/vector/x,/uav/cv/swing_angle/world_frame/cartesian/vector/y,/uav/cv/swing_angle/world_frame/cartesian/vector/z,/uav/cv_comp/swing_angle/world_frame/cartesian/header/stamp/nanosec,/uav/cv_comp/swing_angle/world_frame/cartesian/header/stamp/sec,/uav/cv_comp/swing_angle/world_frame/cartesian/vector/x,/uav/cv_comp/swing_angle/world_frame/cartesian/vector/y,/uav/cv_comp/swing_angle/world_frame/cartesian/vector/z,/uav/truth/swing_angle/world_frame/cartesian/header/stamp/nanosec,/uav/truth/swing_angle/world_frame/cartesian/header/stamp/sec,/uav/truth/swing_angle/world_frame/cartesian/vector/x,/uav/truth/swing_angle/world_frame/cartesian/vector/y,/uav/truth/swing_angle/world_frame/cartesian/vector/z
1777288391.157435,,,,,,157301598.000000000,1777288391.000000000,0.015606092,0.073243842,1.000000000,,,,,
1777288391.157516,,,,,,,,,,,285000000.000000000,399.000000000,-0.043202849,0.039992784,1.099999875
1777288391.162472,,,,,,162337580.000000000,1777288391.000000000,0.011686158,0.070217672,1.000000000,,,,,
1777288391.162504,,,,,,,,,,,290000000.000000000,399.000000000,-0.040933296,0.042165499,1.099999880
1777288391.167946,,,,,,,,,,,295000000.000000000,399.000000000,-0.038650508,0.044357482,1.099999884
1777288391.170907,280000000.000000000,399.000000000,0.165887634,0.139569783,1.000000000,,,,,,,,,,
1777288391.171036,,,,,,170885521.000000000,1777288391.000000000,0.060550072,0.088112844,1.000000000,,,,,
1777288391.173391,,,,,,173230751.000000000,1777288391.000000000,0.058738756,0.086734292,1.000000000,,,,,
1777288391.173451,,,,,,,,,,,300000000.000000000,399.000000000,-0.036354538,0.046568837,1.099999888
1777288391.177078,,,,,,176960641.000000000,1777288391.000000000,0.055844840,0.084545464,1.000000000,,,,,
1777288391.177113,,,,,,,,,,,305000000.000000000,399.000000000,-0.034046024,0.048799294,1.099999890
1777288391.182296,,,,,,,,,,,310000000.000000000,399.000000000,-0.031727187,0.051046977,1.099999891
1777288391.182344,,,,,,182170571.000000000,1777288391.000000000,0.051768038,0.081487538,1.000000000,,,,,
1777288391.187502,,,,,,,,,,,315000000.000000000,399.000000000,-0.029406031,0.053302915,1.099999891
1777288391.189114,,,,,,188980085.000000000,1777288391.000000000,0.046392556,0.077501558,1.000000000,,,,,
1777288391.191422,,,,,,191338480.000000000,1777288391.000000000,0.044527299,0.076122754,1.000000000,,,,,
1777288391.192017,,,,,,,,,,,320000000.000000000,399.000000000,-0.027089745,0.055559153,1.099999890
1777288391.197896,,,,,,,,,,,325000000.000000000,399.000000000,-0.024784406,0.057809961,1.099999887
1777288391.197956,,,,,,197797284.000000000,1777288391.000000000,0.039378353,0.072353793,1.000000000,,,,,
1777288391.203424,,,,,,,,,,,330000000.000000000,399.000000000,-0.022496961,0.060052616,1.099999883
1777288391.203525,,,,,,203112191.000000000,1777288391.000000000,0.035118220,0.069258031,1.000000000,,,,,
1777288391.207533,,,,,,207302058.000000000,1777288391.000000000,0.031742556,0.066827907,1.000000000,,,,,
1777288391.207571,,,,,,,,,,,335000000.000000000,399.000000000,-0.020230555,0.062283060,1.099999879
1777288391.208217,320000000.000000000,399.000000000,0.152001250,0.133978069,1.000000000,,,,,,,,,,
1777288391.211384,,,,,,211299101.000000000,1777288391.000000000,0.070196547,0.086755915,1.000000000,,,,,
1777288391.211956,,,,,,,,,,,340000000.000000000,399.000000000,-0.017987775,0.064497852,1.099999873
1777288391.217549,,,,,,,,,,,345000000.000000000,399.000000000,-0.015769147,0.066696974,1.099999867
